academic_period_encoded,is_exam_period,days_since_semester_start,sin_day,cos_day,sin_week,cos_week,temperature_2m_mean,pm2_5_mean,precipitation_sum,wind_speed_10m_mean,temperature_range,heat_humidity_index,pollution_respiratory_risk,temp_fever_risk,cold_weather_stress,respiratory_digestive_interaction,pain_fever_interaction,total_symptom_load,symptom_diversity,respiratory_dominance,visit_count_lag_1,visit_count_lag_3,visit_count_lag_7,visit_count_lag_14,respiratory_count_lag_1,respiratory_count_lag_3,respiratory_count_lag_7,respiratory_count_lag_14,fever_count_lag_1,fever_count_lag_3,fever_count_lag_7,fever_count_lag_14,visit_count_rolling_3d,visit_count_rolling_7d,visit_count_rolling_30d,respiratory_count_rolling_std_3d,target,date
2,False,60,-0.999916658654738,-0.0129102960750088,-0.433883739117558,-0.9009688679024191,26.12208,5.1,3.9,4.8869615,8.3,22.767346651584003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.8571428571428571,0.9411764705882352,1.7320508075688772,0.0,2022-09-30
2,False,61,-0.99999073973619,0.0043035382962438,-0.9749279121818236,-0.2225209339563146,25.43875,4.46,19.199999,3.9850905,5.400001,22.958927228625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8571428571428571,0.8888888888888888,0.0,0.0,2022-10-01
2,False,62,-0.9997685019798908,0.0215160974362222,-0.7818314824680299,0.6234898018587334,25.436666,7.25,24.7,4.148599,5.75,23.20103132046016,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8421052631578947,0.0,0.0,2022-10-02
2,False,63,-0.9992500112396836,0.0387222808921739,0.0,1.0,25.869997,7.2,18.9,4.767055,7.849999,23.056608956253,7.2,0.0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.85,0.5773502691896258,1.0,2022-10-03
2,False,64,-0.9984354211555644,0.055916990100603,0.7818314824680298,0.6234898018587336,25.978338,5.91,13.999999,5.1355267,8.200001,22.493772599877005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8571428571428571,0.8095238095238095,0.5773502691896258,0.0,2022-10-04
2,False,65,-0.9973249731081556,0.0730951298980777,0.9749279121818236,-0.2225209339563143,25.605417,5.25,4.8999996,4.3392215,8.25,23.0030795778309,5.25,0.0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4285714285714285,0.8181818181818182,0.5773502691896258,1.0,2022-10-05
2,False,66,-0.9959189961471792,0.0902516100310407,0.4338837391175582,-0.900968867902419,26.140837,5.6,1.7,5.110639,8.25,22.77520423625,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4285714285714285,0.8260869565217391,0.5773502691896257,1.0,2022-10-06
2,False,67,-0.994217906893952,0.107381346664163,-0.433883739117558,-0.9009688679024191,25.801252,5.9,8.5,4.7685966,7.75,22.87787313569248,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4285714285714285,0.7916666666666666,0.5773502691896257,0.0,2022-10-07
2,False,68,-0.9922222094179324,0.1244792638867886,-0.9749279121818236,-0.2225209339563146,25.140833,4.44,6.0,4.2587633,7.200001,22.4498713694285,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4285714285714285,0.76,0.0,0.0,2022-10-08
2,False,69,-0.989932495087353,0.141540295217043,-0.7818314824680299,0.6234898018587334,24.930418,9.53,12.099999,10.19683,7.149999999999999,22.0484292696566,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.7307692307692307,0.0,0.0,2022-10-09
2,False,70,-0.9873494423939864,0.1585593851031347,0.0,1.0,25.032503,6.39,10.5,16.458605,4.050000000000001,21.6198318790112,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4285714285714285,0.7407407407407407,0.0,1.0,2022-10-10
2,False,71,-0.9844738167520924,0.1755314904214277,0.7818314824680298,0.6234898018587336,23.792915,4.39,100.7,8.300427,3.4500010000000003,22.881617804002,13.169999999999998,0.0,0.0,0.0,0.0,5.0,2,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.8571428571428571,1.7320508075688772,4.0,2022-10-11
2,False,72,-0.9813064702716092,0.1924515819708299,0.9749279121818236,-0.2225209339563143,25.02833,4.62,38.4,5.412727,7.349999999999998,22.705595857014,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.8571428571428571,0.8275862068965517,1.7320508075688772,0.0,2022-10-12
2,False,73,-0.9778483415056568,0.2093146459630488,0.4338837391175582,-0.900968867902419,26.363752,5.78,2.2,9.033707,9.0,21.536957646956,5.78,52.727504,0.0,2.0,2.0,10.0,6,0.0909090909090909,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.7142857142857142,1.0333333333333334,1.5275252316519468,7.0,2022-10-13
2,False,74,-0.9741004551724206,0.226115685508288,-0.433883739117558,-0.9009688679024191,25.126245,6.44,15.9,5.8951817,7.399999000000001,22.580891053263,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.333333333333333,1.7142857142857142,0.8,0.5773502691896253,0.0,2022-10-14
2,False,75,-0.970063921851507,0.2428497220959358,-0.9749279121818236,-0.2225209339563146,26.749166,6.9,0.70000005,11.134579,7.75,21.1578921527674,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.7142857142857142,0.8,0.5773502691896253,0.0,2022-10-15
2,False,76,-0.965739937654855,0.2595117970697994,-0.7818314824680299,0.6234898018587334,26.826254,5.47,0.70000005,5.2073593,10.250001999999997,20.8629856392685,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.7142857142857142,0.8,0.0,0.0,2022-10-16
2,True,77,-0.9611297838723007,0.2760969730974688,0.0,1.0,25.855417,8.51,10.0,4.559009,8.099999,22.5339344671371,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.7142857142857142,0.8333333333333334,0.0,1.0,2022-10-17
2,True,78,-0.9562348265919058,0.2926003356333479,0.7818314824680298,0.6234898018587336,25.005417,11.13,23.999998,4.470703,6.199999999999999,23.2595262823515,22.26,25.005417,0.0,4.0,3.0,13.0,7,0.1428571428571428,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7142857142857144,1.2,1.1547005383792512,11.0,2022-10-18
2,True,79,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,24.097086,7.39,65.00001,5.5111995,1.600000999999999,23.66179527461256,7.39,0.0,0.0,1.0,0.0,4.0,4,0.2,11.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.333333333333333,3.2857142857142856,1.3333333333333333,1.0,4.0,2022-10-19
2,True,80,-0.9455963874271428,0.3253420847119795,0.4338837391175582,-0.900968867902419,24.7325,6.97,9.3,6.246584,4.149999999999999,22.614205893500003,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,4.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.666666666666667,2.571428571428572,1.3333333333333333,1.0,2.0,2022-10-20
2,True,81,-0.9398560579418952,0.341570769167856,-0.433883739117558,-0.9009688679024191,26.351252,6.62,31.4,3.648122,8.350000999999999,23.2681976780032,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.571428571428572,1.3,0.5773502691896252,0.0,2022-10-21
2,True,82,-0.9338372288229252,0.3576982388331254,-0.9749279121818236,-0.2225209339563146,25.636667,9.8,18.5,4.63919,8.150000000000002,23.340106169806297,9.8,25.636667,0.0,0.0,0.0,3.0,3,0.25,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,1.4,0.5773502691896252,3.0,2022-10-22
2,True,83,-0.9275416835791964,0.3737197147904692,-0.7818314824680299,0.6234898018587334,25.282501,12.37,16.6,6.8977914,6.75,22.852522717261948,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.4,0.5773502691896252,0.0,2022-10-23
1,False,84,-0.9209712877166348,0.3896304495307877,0.0,1.0,24.667913,7.79,31.100002,11.052407,6.199999000000002,22.091744173758,0.0,0.0,0.0,0.0,0.0,5.0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,3.4285714285714284,1.5333333333333334,0.5773502691896252,4.0,2022-10-24
1,False,85,-0.9141279881853336,0.4054257283599973,0.7818314824680298,0.6234898018587336,25.415838,6.36,1.3000001,10.653628,6.300000000000001,19.7421156129834,6.36,0.0,0.0,1.0,0.0,5.0,5,0.1666666666666666,4.0,3.0,11.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.6666666666666665,2.4285714285714284,1.6666666666666667,0.5773502691896252,4.0,2022-10-25
1,False,86,-0.9070138128026362,0.4211008707960891,0.9749279121818236,-0.2225209339563143,25.786669,11.55,2.1,12.020535,6.899999999999999,19.6690035451034,23.1,25.786669,0.0,0.0,2.0,7.0,5,0.25,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,2.7142857142857144,1.8666666666666667,1.0,6.0,2022-10-26
1,False,87,-0.8996308696522434,0.4366512319560638,0.4338837391175582,-0.900968867902419,24.622086,11.91,39.300003,12.849641,4.75,22.62715633299144,23.82,24.622086,0.0,4.0,2.0,9.0,5,0.2,6.0,4.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.666666666666667,3.4285714285714284,2.066666666666667,0.577350269189626,7.0,2022-10-27
1,False,88,-0.8919813464595487,0.4520722039323037,-0.433883739117558,-0.9009688679024191,23.905418,4.43,83.299995,15.895904,1.4500010000000003,23.442453722303004,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.333333333333333,3.4285714285714284,1.9333333333333331,1.1547005383792517,0.0,2022-10-28
1,False,89,-0.8840675099433637,0.467359217158002,-0.9749279121818236,-0.2225209339563146,25.23667,2.76,44.100002,7.648821,4.899999999999999,24.090026756548,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.333333333333333,3.0,1.9,1.1547005383792512,0.0,2022-10-29
1,False,90,-0.8758917051442433,0.4825077417612176,-0.7818314824680299,0.6234898018587334,27.005419,4.49,4.2999997,12.50965,6.699999000000002,22.3662903965431,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.9,0.0,0.0,2022-10-30
1,False,91,-0.8674563547295971,0.4975132889071803,0.0,1.0,27.942917,3.82,1.3,11.6464,7.399999999999999,21.162583279125183,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,1.9,0.0,0.0,2022-10-31
1,False,92,-0.858763958275803,0.5123714121284235,0.7818314824680298,0.6234898018587336,26.38875,8.72,1.5,4.6483502,9.7,21.983361936375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.8571428571428568,1.9,0.0,0.0,2022-11-01
1,False,93,-0.8498170915275277,0.5270777086423724,0.9749279121818236,-0.2225209339563143,25.784586,14.6,33.9,4.1259217,8.25,22.6303627515372,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8666666666666667,0.0,0.0,2022-11-02
1,False,94,-0.8406184056344783,0.5416278206559811,0.4338837391175582,-0.900968867902419,25.251251,15.5,15.1,3.8151884,8.400001,22.6097125826398,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8666666666666667,0.0,0.0,2022-11-03
1,False,95,-0.8311706263658079,0.5560174366570446,-0.433883739117558,-0.9009688679024191,25.101252,7.41,2.6,4.5575757,7.5,22.5470013091092,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,2022-11-04
1,False,96,-0.8214765533024145,0.5702422926917867,-0.9749279121818236,-0.2225209339563146,25.28042,7.65,12.099999,4.130093,7.599999,22.522867178988,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,0.0,2022-11-05
1,False,97,-0.8115390590073611,0.5842981736283683,-0.7818314824680299,0.6234898018587334,24.830416,8.7,23.5,4.069518,6.699999000000002,22.589489578812,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,2022-11-06
1,False,98,-0.801361088174677,0.5981809144059158,0.0,1.0,24.376251,6.82,3.0000002,4.8525543,4.5,22.48542518698164,20.46,24.376251,0.0,3.0,4.0,21.0,7,0.1363636363636363,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,2.7142857142857144,2.433333333333333,1.7320508075688772,19.0,2022-11-07
1,False,99,-0.7909456567567774,0.6118864012687242,0.7818314824680298,0.6234898018587336,25.12208,6.8,2.7,4.4702263,7.5,22.40610680912,20.4,25.12208,0.0,0.0,1.0,12.0,5,0.2307692307692307,19.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,4.285714285714286,2.8,1.7320508075688776,11.0,2022-11-08
1,False,100,-0.780295851070776,0.6254105729852457,0.9749279121818236,-0.2225209339563143,25.542917,11.05,10.3,5.2597337,9.05,22.5626690618163,22.1,0.0,0.0,0.0,0.0,7.0,4,0.25,11.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,5.142857142857143,2.966666666666667,0.5773502691896272,6.0,2022-11-09
1,False,101,-0.7694148268839381,0.6387494220515268,0.4338837391175582,-0.900968867902419,25.792915,9.69,2.2,3.5729973,8.150000000000002,22.923855575724,19.38,0.0,0.0,4.0,0.0,8.0,5,0.2222222222222222,6.0,19.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,8.333333333333334,6.285714285714286,3.1,0.5773502691896266,8.0,2022-11-10
1,False,102,-0.7583058084785625,0.6518989958787125,-0.433883739117558,-0.9009688679024191,25.847082,7.76,4.1000004,4.5151334,8.0,23.2434769983498,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.666666666666667,6.285714285714286,3.1,1.154700538379251,0.0,2022-11-11
1,False,103,-0.7469720876965551,0.6648553979642866,-0.9749279121818236,-0.2225209339563146,26.332504,8.3,3.3000002,4.6921144,8.150001,22.9291753200224,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.428571428571429,2.9,1.1547005383792504,1.0,2022-11-12
1,False,104,-0.7354170229639858,0.6776147890466887,-0.7818314824680299,0.6234898018587334,26.051249,8.55,2.6000001,7.126841,7.850000999999999,22.067589434591262,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.428571428571429,2.9,0.0,0.0,2022-11-13
1,False,105,-0.7236440382959124,0.690173388242972,0.0,1.0,25.759584,6.48,5.6,5.7756553,6.899999999999999,22.4203407905376,12.96,51.519168,0.0,6.0,0.0,7.0,3,0.25,0.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,4.714285714285714,3.1333333333333333,1.1547005383792504,7.0,2022-11-14
1,False,106,-0.711656622281775,0.7025274741691566,0.7818314824680298,0.6234898018587336,26.255419,6.8,0.9000001,7.9793897,7.949999999999999,21.4052318182529,6.8,26.255419,0.0,0.0,2.0,5.0,4,0.1666666666666666,7.0,1.0,11.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.6666666666666665,3.7142857142857135,3.2666666666666666,0.999999999999999,4.0,2022-11-15
1,False,107,-0.6994583270516471,0.7146733860429608,0.9749279121818236,-0.2225209339563143,24.590834,8.33,8.2,5.2690306,5.799999,22.34729565362684,8.33,24.590834,0.0,0.0,0.0,4.0,4,0.2,4.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,3.4285714285714284,3.3666666666666667,0.5773502691896247,4.0,2022-11-16
1,False,108,-0.6870527672236675,0.7266075247685652,0.4338837391175582,-0.900968867902419,25.236666,12.57,0.6,4.831716,8.0,22.1956426996668,37.71,0.0,0.0,6.0,0.0,8.0,4,0.3333333333333333,4.0,7.0,8.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,4.333333333333333,3.0,3.1666666666666665,1.1547005383792512,5.0,2022-11-17
1,False,109,-0.6744436188329457,0.7383263540031063,-0.433883739117558,-0.9009688679024191,24.90125,8.3,18.2,5.0570693,7.649999999999999,22.405569531125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.033333333333333,1.5275252316519463,0.0,2022-11-18
1,False,110,-0.661634618242279,0.749826401204568,-0.9749279121818236,-0.2225209339563146,24.224167,11.3,9.400001,3.9086456,4.350000000000001,22.857297544241383,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,2.857142857142857,2.966666666666667,1.7320508075688767,0.0,2022-11-19
1,False,111,-0.6486295610349818,0.7611042586607742,-0.7818314824680299,0.6234898018587334,23.890837,6.57,14.200001,4.742557,3.650000000000002,23.004159642833105,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,2.966666666666667,0.0,0.0,2022-11-20
1,False,112,-0.6354323008901775,0.7721565844991641,0.0,1.0,26.022087,8.62,0.70000005,4.578083,8.5,22.23544762015668,0.0,0.0,0.0,0.0,0.0,5.0,3,0.0,0.0,0.0,7.0,19.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.6666666666666667,2.571428571428572,3.033333333333333,0.0,5.0,2022-11-21
1,False,113,-0.622046748440868,0.7829801036770624,0.7818314824680298,0.6234898018587336,25.515833,10.03,3.8,3.7741516,6.949999999999999,22.93704829107202,30.09,76.547499,0.0,3.0,12.0,21.0,6,0.1363636363636363,5.0,0.0,4.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,6.666666666666667,4.142857142857143,3.533333333333333,1.7320508075688767,15.0,2022-11-22
1,False,114,-0.6084768701151264,0.7935716089521472,0.9749279121818236,-0.2225209339563143,26.917913,8.62,0.2,3.4211214,8.25,22.55611930344872,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,4.0,6.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,6.666666666666667,3.571428571428572,3.4,1.7320508075688767,0.0,2022-11-23
