date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,sunshine_duration,wind_speed_10m_max,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_mean
2023-01-26 16:00:00+00:00,22.401253,24.7575,20.657501,5526.2393,19.93048,0.8000001,81.30204,13.807057
2023-01-27 16:00:00+00:00,21.324167,23.157501,19.7075,10327.974,20.431387,0.5,76.80874,16.451864
2023-01-28 16:00:00+00:00,20.557503,22.5575,19.0075,0.0,13.684735,0.0,78.849144,11.873876
2023-01-29 16:00:00+00:00,21.136667,23.3075,19.8575,0.0,16.23596,2.6999998,83.471886,10.838611
2023-01-30 16:00:00+00:00,21.776253,25.6075,19.0575,30088.6,15.7908325,0.5,76.33632,10.15578
2023-01-31 16:00:00+00:00,22.940832,28.5075,17.4575,37373.043,15.546833,0.0,80.029915,5.3811855
2023-02-01 16:00:00+00:00,24.570002,29.3575,20.5075,36660.355,12.245294,1.4000001,84.74712,6.189089
2023-02-02 16:00:00+00:00,24.074167,28.3575,20.9575,36369.62,12.031756,2.3,88.06973,5.5949626
2023-02-03 16:00:00+00:00,24.065832,28.4575,20.8575,37691.875,17.163355,0.2,78.66004,8.799158
2023-02-04 16:00:00+00:00,23.601248,27.5575,18.8575,36985.125,13.708391,0.2,79.554,7.173582
2023-02-05 16:00:00+00:00,24.217918,28.8075,20.0075,35269.01,8.049845,1.0,84.95144,4.55577
2023-02-06 16:00:00+00:00,24.409578,29.7075,20.7075,36982.203,10.182337,7.5999994,89.413734,4.1038833
2023-02-07 16:00:00+00:00,24.613752,29.2075,21.8575,34223.723,16.766108,2.1,83.03884,7.7094054
2023-02-08 16:00:00+00:00,23.695,28.7575,19.0075,35970.336,12.682018,0.3,79.036316,5.3226027
2023-02-09 16:00:00+00:00,24.12625,29.7075,18.2075,37877.082,18.64369,0.0,79.3784,5.627449
2023-02-10 16:00:00+00:00,24.78875,30.157501,19.2575,38272.582,18.775301,0.0,78.31664,5.9252076
2023-02-11 16:00:00+00:00,24.697084,30.3075,19.7575,38382.613,14.707222,0.9000001,79.14144,6.639234
2023-02-12 16:00:00+00:00,23.980417,29.5575,18.5575,38246.875,13.979871,0.0,78.55537,5.0180893
2023-02-13 16:00:00+00:00,23.492914,29.3075,18.6075,36365.047,12.979984,0.2,78.34923,6.800995
2023-02-14 16:00:00+00:00,23.34083,28.0575,19.907501,35955.87,13.32,8.7,79.822685,7.915998
2023-02-15 16:00:00+00:00,22.353333,25.8075,19.2575,26384.61,17.377226,2.9999998,78.30949,10.400735
2023-02-16 16:00:00+00:00,21.65125,26.1075,18.4575,27131.402,9.904906,1.9,78.97149,6.5349197
2023-02-17 16:00:00+00:00,22.863749,26.907501,19.157501,25977.818,10.383987,2.0,84.41903,7.5744667
2023-02-18 16:00:00+00:00,22.6825,24.157501,21.407501,0.0,19.813087,22.000002,94.00332,13.577988
2023-02-19 16:00:00+00:00,23.519999,25.8075,22.0575,17477.545,27.438046,3.1,85.93072,20.0
2023-02-20 16:00:00+00:00,22.674166,25.0075,21.5575,9509.25,25.277023,0.1,78.465675,20.421995
2023-02-21 16:00:00+00:00,22.874166,26.157501,20.907501,35363.066,23.83896,0.3,78.75819,18.87676
2023-02-22 16:00:00+00:00,24.1825,28.2075,21.407501,34498.434,13.679999,1.0,81.90455,8.761392
2023-02-23 16:00:00+00:00,24.828333,29.5575,21.3575,33923.023,13.276144,2.7,87.97168,6.7882085
2023-02-24 16:00:00+00:00,24.290833,27.907501,22.657501,28800.0,24.315327,7.4,84.879425,16.62041
2023-02-25 16:00:00+00:00,22.805418,25.2075,21.407501,2505.807,19.319628,5.9999995,83.19287,16.869211
2023-02-26 16:00:00+00:00,21.886667,24.1075,20.407501,12829.184,14.934577,4.7000003,83.70356,11.229259
2023-02-27 16:00:00+00:00,22.167915,26.3075,18.907501,38294.613,11.525623,0.5,76.04171,7.901625
2023-02-28 16:00:00+00:00,22.992918,27.8075,18.3075,34686.504,15.484185,0.3,80.110146,7.7396755
2023-03-01 16:00:00+00:00,22.71375,26.3075,20.7075,21304.7,12.0694,4.2999997,82.54229,7.499623
2023-03-02 16:00:00+00:00,22.107504,25.8075,19.0075,34998.547,11.542478,2.0000002,82.65484,7.93903
2023-03-03 16:00:00+00:00,22.182503,26.0075,18.657501,39141.67,10.587918,5.4999995,84.51766,6.8538423
2023-03-04 16:00:00+00:00,21.857498,25.407501,19.6075,35377.11,12.313893,2.7,78.79246,8.53219
2023-03-05 16:00:00+00:00,21.624166,26.0075,17.657501,39738.496,13.32,0.2,74.1686,9.42256
2023-03-06 16:00:00+00:00,22.247084,26.907501,17.4575,40299.668,15.2947035,0.1,72.52246,6.8585014
2023-03-07 16:00:00+00:00,22.863752,27.0575,18.9575,39895.07,16.09969,0.1,77.18171,5.797524
2023-03-08 16:00:00+00:00,23.278336,27.2575,19.407501,33599.03,15.281989,0.5,79.582146,6.7185936
2023-03-09 16:00:00+00:00,22.672083,25.5575,20.5075,11380.784,12.964998,10.300001,82.8082,7.739639
2023-03-10 16:00:00+00:00,22.888748,27.157501,18.7575,39388.453,14.799459,0.0,75.04451,7.7586904
2023-03-11 16:00:00+00:00,23.72,28.8075,18.6075,40595.48,13.905509,1.0000001,77.521576,5.4205933
2023-03-12 16:00:00+00:00,22.170004,24.3075,20.157501,7183.146,17.643673,9.099999,84.83579,10.641052
2023-03-13 16:00:00+00:00,22.851248,27.4575,18.3575,40713.19,13.1041975,0.2,77.134445,7.1412854
2023-03-14 16:00:00+00:00,24.417917,29.1075,19.6075,39182.348,15.158522,0.8000001,77.75009,7.1044707
2023-03-15 16:00:00+00:00,25.04917,29.9575,21.4575,40412.207,17.581125,0.70000005,74.69964,8.632926
2023-03-16 16:00:00+00:00,24.984581,30.3575,19.8575,40888.062,18.0,0.1,74.33405,6.842486
2023-03-17 16:00:00+00:00,25.08875,30.3075,20.2575,40945.746,19.48661,0.0,75.67869,6.1217613
2023-03-18 16:00:00+00:00,25.905418,30.7575,22.6075,35683.66,20.275383,0.0,70.392876,9.533347
2023-03-19 16:00:00+00:00,25.017916,30.8075,19.3575,41059.98,12.964998,0.0,75.19162,5.3267293
2023-03-20 16:00:00+00:00,25.80542,32.0075,20.8075,41117.098,11.212135,0.0,76.0976,4.548038
2023-03-21 16:00:00+00:00,26.276247,32.8075,20.6075,41174.33,9.227524,0.0,74.91982,4.768204
2023-03-22 16:00:00+00:00,26.586668,33.0075,21.2575,41231.625,11.841756,0.0,71.63838,6.4215813
2023-03-23 16:00:00+00:00,27.51375,32.7575,22.5075,37886.98,14.081478,0.1,73.62403,6.30538
2023-03-24 16:00:00+00:00,27.842918,33.1575,23.3575,41346.3,15.379206,1.2,74.55274,5.6506085
2023-03-25 16:00:00+00:00,26.499166,33.0575,21.9575,40396.79,17.533146,0.8,78.00867,5.605471
2023-03-26 16:00:00+00:00,26.832504,32.4075,22.6075,39168.86,17.418196,0.4,74.29603,5.2187924
2023-03-27 16:00:00+00:00,26.653336,32.107502,22.2075,41517.918,15.978486,0.8,75.43993,6.164803
2023-03-28 16:00:00+00:00,26.688751,31.907501,22.1075,40403.47,10.137692,1.9000001,78.27079,4.610869
2023-03-29 16:00:00+00:00,27.688751,33.607502,22.8075,41631.637,13.37825,0.6,72.71035,4.631265
2023-03-30 16:00:00+00:00,26.83042,33.2575,23.3575,40530.207,15.256526,8.500001,79.392555,3.998105
2023-03-31 16:00:00+00:00,26.488749,33.0575,22.5575,41744.46,9.178235,1.0000001,82.09967,4.5990167
2023-04-01 16:00:00+00:00,25.792917,32.7575,22.1075,39539.285,17.339897,15.499999,82.479,5.7793384
2023-04-02 16:00:00+00:00,25.51375,31.407501,21.5075,41856.11,15.683774,2.5,83.52055,5.4216347
2023-04-03 16:00:00+00:00,26.076254,30.657501,21.907501,41663.2,18.59845,0.5,71.0491,10.730067
2023-04-04 16:00:00+00:00,26.6325,31.1075,23.3075,40245.94,20.598795,0.0,66.47738,5.71897
2023-04-05 16:00:00+00:00,27.03875,32.4575,22.7075,42020.7,18.947083,0.0,67.55372,6.3777356
2023-04-06 16:00:00+00:00,27.363749,32.7575,23.7575,34750.707,14.973577,0.2,66.50505,5.2614784
2023-04-07 16:00:00+00:00,26.013754,29.6075,23.3075,39326.89,19.586117,4.299999,76.515785,11.429955
2023-04-08 16:00:00+00:00,25.692917,29.8075,22.5075,40109.18,15.937878,2.7,72.74376,11.646539
2023-04-09 16:00:00+00:00,25.978338,30.8575,22.0575,41361.414,18.416384,0.3,73.15654,10.0370865
2023-04-10 16:00:00+00:00,26.578333,32.607502,22.2575,40135.18,19.137648,1.1,71.24858,8.103215
2023-04-11 16:00:00+00:00,25.27417,31.1075,22.9575,20948.264,14.182355,27.600002,83.16504,7.0172215
2023-04-12 16:00:00+00:00,26.280418,31.3575,23.657501,26551.352,11.542478,13.9,88.538475,5.9413013
2023-04-13 16:00:00+00:00,27.144999,31.807499,23.3575,34335.086,11.212135,2.4,81.16783,5.36685
2023-04-14 16:00:00+00:00,26.901247,31.5075,23.7075,28812.432,6.2145634,12.900001,81.88868,3.7469873
2023-04-15 16:00:00+00:00,26.099165,32.1575,23.0575,28086.562,10.233123,8.2,87.20832,4.4427047
2023-04-16 16:00:00+00:00,26.082499,32.4575,22.7075,39774.883,14.685176,7.2000003,85.34732,5.56473
2023-04-17 16:00:00+00:00,26.774164,32.6575,22.8075,38539.316,8.942214,3.3,84.21173,4.1158533
2023-04-18 16:00:00+00:00,28.14292,33.857502,23.0575,42498.594,10.105681,0.1,77.77102,6.0325856
2023-04-19 16:00:00+00:00,28.224167,34.2575,24.5075,39600.0,15.273505,1.8000001,77.3751,7.4588623
2023-04-20 16:00:00+00:00,27.105421,34.2575,23.657501,32744.662,12.783802,12.700001,82.22341,4.3266225
2023-04-21 16:00:00+00:00,27.419998,33.1575,23.0575,41545.434,11.177405,0.4,79.09733,4.7629094
2023-04-22 16:00:00+00:00,26.54917,32.9075,23.0075,37249.22,10.931203,8.6,83.366394,3.936801
2023-04-23 16:00:00+00:00,26.953337,32.0575,23.5075,31760.205,18.733839,1.3000001,76.011986,8.417718
2023-04-24 16:00:00+00:00,27.230415,31.9575,23.407501,42573.332,14.332341,0.70000005,70.42523,7.64078
2023-04-25 16:00:00+00:00,27.309586,32.7075,24.0075,40826.117,15.158522,5.1,76.998665,7.188601
2023-04-26 16:00:00+00:00,27.686668,33.107502,23.157501,42600.547,18.03237,0.6,72.48626,8.630758
2023-04-27 16:00:00+00:00,28.497084,32.9075,24.3075,42614.668,17.651016,0.4,67.45511,6.4511495
2023-04-28 16:00:00+00:00,28.488752,34.2575,23.0075,42629.11,18.671474,1.0,72.18209,6.181046
2023-04-29 16:00:00+00:00,27.138748,34.1575,23.0075,37115.3,12.959999,13.4,81.82654,5.705004
2023-04-30 16:00:00+00:00,28.138754,34.0075,23.157501,42658.86,17.873556,0.7,75.72343,6.3430653
2023-05-01 16:00:00+00:00,28.455414,34.4575,23.9575,42674.152,18.214718,0.5,71.03503,8.579854
2023-05-02 16:00:00+00:00,28.809586,34.5075,24.1075,42689.707,16.75064,0.2,67.376564,8.489608
2023-05-03 16:00:00+00:00,28.878334,34.107502,24.4575,40691.57,13.217443,1.0,70.027054,5.910433
2023-05-04 16:00:00+00:00,29.067917,33.9575,24.0575,42721.566,10.514218,0.70000005,69.30319,5.145896
2023-05-05 16:00:00+00:00,29.682497,34.3075,24.8075,42746.8,13.661038,0.0,64.146454,7.5603223
2023-05-06 16:00:00+00:00,30.30542,36.2075,24.7575,42825.895,12.979984,0.0,59.06961,7.725391
2023-05-07 16:00:00+00:00,28.167917,35.8075,24.2575,32402.996,12.72283,6.9999995,75.22874,4.5014853
2023-05-08 16:00:00+00:00,26.759583,34.1575,23.3075,25200.0,7.968939,23.000002,84.477295,3.9365168
2023-05-09 16:00:00+00:00,26.30542,30.407501,23.907501,36145.97,10.514218,15.899999,86.66268,4.935289
2023-05-10 16:00:00+00:00,26.824163,33.107502,23.8575,23304.135,9.178235,5.7000003,84.5505,4.005612
2023-05-11 16:00:00+00:00,27.484581,33.3075,24.5575,32207.121,18.089775,13.6,81.51115,6.2681975
2023-05-12 16:00:00+00:00,27.83875,33.357502,23.7075,41291.746,13.75558,4.3999996,81.51147,3.9426572
2023-05-13 16:00:00+00:00,28.23667,33.8075,24.3575,41595.7,13.32,4.1,80.44895,5.3445225
2023-05-14 16:00:00+00:00,28.159582,34.2075,24.407501,36000.0,16.62249,1.7,80.80982,5.84145
2023-05-15 16:00:00+00:00,28.46375,33.107502,24.907501,32400.0,9.114471,0.1,80.89309,4.001538
2023-05-16 16:00:00+00:00,28.324165,34.0075,25.0075,33551.258,8.854829,11.9,84.34187,3.7490616
2023-05-17 16:00:00+00:00,27.503334,33.9075,24.1075,36731.05,10.739832,20.0,86.11318,4.395102
2023-05-18 16:00:00+00:00,27.40125,33.5575,23.5575,42543.48,13.009903,4.9,83.163994,4.0812893
2023-05-19 16:00:00+00:00,27.474167,32.5575,23.8575,38996.836,13.089354,1.8000001,83.177895,4.9571023
2023-05-20 16:00:00+00:00,28.36792,34.7575,24.4575,42547.844,9.826088,4.4,79.134605,4.5767183
2023-05-21 16:00:00+00:00,27.978333,34.3075,24.407501,41332.883,10.931203,16.6,83.69359,4.268582
2023-05-22 16:00:00+00:00,27.90542,34.2575,24.5075,39445.293,16.09969,9.9,84.45222,5.565947
2023-05-23 16:00:00+00:00,27.945002,34.0075,24.3575,39728.977,13.698934,8.1,83.27413,4.316487
2023-05-24 16:00:00+00:00,27.061666,33.357502,23.407501,40205.598,11.620809,13.1,84.16677,4.5410933
2023-05-25 16:00:00+00:00,27.190834,32.7075,23.3575,43231.473,12.261158,1.0,81.81335,5.828064
2023-05-26 16:00:00+00:00,27.811668,33.2075,23.8575,43335.516,21.38897,0.6,71.93274,9.697326
2023-05-27 16:00:00+00:00,27.99083,33.0575,23.657501,43271.613,22.734219,2.4,70.08473,13.835734
2023-05-28 16:00:00+00:00,28.455416,33.8075,24.6075,24169.594,17.906157,0.5,73.55037,8.0183
2023-05-29 16:00:00+00:00,29.332504,34.7075,25.2075,22880.96,20.275385,0.0,68.22231,8.378339
2023-05-30 16:00:00+00:00,30.722084,34.9575,26.157501,38490.67,14.561099,0.0,63.67277,6.9146996
2023-05-31 16:00:00+00:00,29.87625,37.0075,26.3575,40247.04,15.716793,3.1000001,68.58042,8.071543
2023-06-01 16:00:00+00:00,29.217916,37.2075,24.2075,43327.598,18.792551,10.8,74.51559,4.4291134
2023-06-02 16:00:00+00:00,27.74292,34.357502,24.0575,42550.977,12.522619,17.5,83.46127,4.479452
2023-06-03 16:00:00+00:00,26.490835,31.657501,23.5075,39139.02,10.8955765,21.7,87.633385,3.5980654
2023-06-04 16:00:00+00:00,27.244997,31.907501,24.0575,36000.0,10.182337,15.400001,86.07925,4.2932315
2023-06-05 16:00:00+00:00,27.034586,30.8575,24.2075,42097.97,8.049845,19.999998,88.09347,3.889966
2023-06-06 16:00:00+00:00,27.388748,34.3075,23.8075,39600.0,11.874544,7.6999993,83.294685,4.8660207
2023-06-07 16:00:00+00:00,27.361666,33.7075,22.9575,43329.19,21.398056,4.7,81.28515,5.452245
2023-06-08 16:00:00+00:00,26.680418,33.5575,22.7075,43584.445,13.896187,15.499999,85.22325,5.144838
2023-06-09 16:00:00+00:00,27.232504,33.5575,23.2075,36299.58,15.379206,12.6,85.468666,4.8382554
2023-06-10 16:00:00+00:00,28.336668,33.0075,24.5075,29118.984,9.227524,0.0,82.15606,4.5364585
2023-06-11 16:00:00+00:00,28.51375,33.5575,26.0075,28361.2,20.808498,1.7,76.477135,11.162215
2023-06-12 16:00:00+00:00,29.413748,34.857502,24.407501,35393.33,18.971008,0.0,72.490486,9.784152
2023-06-13 16:00:00+00:00,29.561666,35.4575,25.7575,39600.0,11.620809,3.1999998,73.70579,6.4661775
2023-06-14 16:00:00+00:00,28.203333,34.1575,25.2075,34208.008,10.703569,9.0,84.20544,6.0608964
2023-06-15 16:00:00+00:00,27.907501,33.2075,24.7575,43200.0,9.983106,12.3,84.34001,3.3364112
2023-06-16 16:00:00+00:00,29.07625,34.2075,25.407501,43335.332,15.941944,0.5,76.3327,4.8171773
2023-06-17 16:00:00+00:00,28.947084,34.0575,23.6075,43578.953,12.10157,1.1,73.73617,4.6075006
2023-06-18 16:00:00+00:00,28.942917,34.4575,23.8575,43417.18,8.435069,0.3,73.8889,4.977087
2023-06-19 16:00:00+00:00,28.663752,35.1575,24.7075,43496.867,13.324863,0.2,77.95674,5.1207256
2023-06-20 16:00:00+00:00,28.917917,35.7575,24.0575,43417.25,15.379206,11.5,75.52023,4.7944884
2023-06-21 16:00:00+00:00,28.082499,35.6575,23.657501,41642.82,13.049689,14.8,79.38054,5.088121
2023-06-22 16:00:00+00:00,28.745,34.357502,23.657501,43494.484,16.263872,0.0,70.513504,5.792719
2023-06-23 16:00:00+00:00,28.965834,35.0075,24.8575,43416.875,11.542478,1.1,71.12775,5.30474
2023-06-24 16:00:00+00:00,27.14292,33.2075,24.3575,35104.906,7.208994,19.800003,85.9719,4.0532165
2023-06-25 16:00:00+00:00,26.617918,32.0075,24.3075,21015.568,9.449572,11.799999,89.075294,4.4560924
2023-06-26 16:00:00+00:00,25.476255,28.4575,23.907501,9415.556,9.227524,25.099997,93.73475,3.9820454
2023-06-27 16:00:00+00:00,26.540834,30.2575,23.5575,24910.299,9.0,8.6,89.315025,3.5389357
2023-06-28 16:00:00+00:00,26.970001,31.3575,24.2575,21939.076,7.2,22.1,89.135826,3.9264958
2023-06-29 16:00:00+00:00,28.022087,33.9575,24.5075,38841.543,10.931203,21.1,83.4643,5.676352
2023-06-30 16:00:00+00:00,27.303339,33.4575,24.0575,33466.395,10.805999,7.7999997,86.62856,3.8898556
2023-07-01 16:00:00+00:00,26.947088,32.3075,23.6075,35479.023,11.183201,5.0,86.709236,4.591329
2023-07-02 16:00:00+00:00,26.961668,32.3075,22.8575,30559.787,6.87779,3.8999999,87.75626,3.446099
2023-07-03 16:00:00+00:00,28.820002,34.5575,23.407501,43342.633,13.441071,0.0,76.026146,5.493799
2023-07-04 16:00:00+00:00,29.33875,34.1575,24.1075,43276.254,10.966713,0.0,74.94286,5.0728774
2023-07-05 16:00:00+00:00,29.261673,35.4575,24.3075,43200.0,16.039202,5.7,75.77765,6.7519164
2023-07-06 16:00:00+00:00,27.095003,33.6575,23.657501,35679.824,11.525623,5.8999996,84.1429,3.8568952
2023-07-07 16:00:00+00:00,28.805418,34.857502,24.157501,43215.996,14.512064,0.3,75.8048,5.750976
2023-07-08 16:00:00+00:00,28.799164,33.857502,23.7075,43217.812,19.319628,0.3,73.339424,5.4275813
2023-07-09 16:00:00+00:00,28.884583,33.5575,24.157501,43200.0,15.4800005,0.3,70.95862,7.0291348
2023-07-10 16:00:00+00:00,27.851252,32.4575,25.5575,29303.791,9.007196,13.1,82.26736,5.0178375
2023-07-11 16:00:00+00:00,27.132498,33.2075,23.8075,37795.926,12.413477,24.6,85.94598,5.6448255
2023-07-12 16:00:00+00:00,25.667917,30.0575,23.7075,9670.389,12.287555,70.99999,93.68926,7.5375524
2023-07-13 16:00:00+00:00,26.828331,30.5575,24.1075,19403.156,13.138765,31.1,88.20398,7.517739
2023-07-14 16:00:00+00:00,27.89917,31.7575,25.3075,21107.75,22.104116,0.90000004,76.09733,13.149574
2023-07-15 16:00:00+00:00,27.853333,30.407501,25.2075,22051.316,13.004921,1.4000001,79.86146,7.3110123
2023-07-16 16:00:00+00:00,28.928335,32.5575,25.9575,33951.99,16.394829,0.70000005,75.03719,9.608958
2023-07-17 16:00:00+00:00,27.91375,33.107502,25.6075,33010.363,10.594036,13.2,82.85996,5.090563
2023-07-18 16:00:00+00:00,27.203333,32.6575,24.407501,43200.0,8.766573,9.0,87.560234,3.778775
2023-07-19 16:00:00+00:00,27.088747,32.6575,22.907501,43200.0,9.726664,9.400001,84.93893,4.3618417
2023-07-20 16:00:00+00:00,27.376253,32.607502,24.0575,39601.395,9.220499,8.599999,86.59368,4.7071395
2023-07-21 16:00:00+00:00,27.445,33.5075,24.0075,39600.0,11.808878,12.2,83.6453,5.2443657
2023-07-22 16:00:00+00:00,26.644999,32.5075,23.0575,43200.0,14.440443,18.8,86.90824,5.847855
2023-07-23 16:00:00+00:00,26.130417,30.6075,22.8575,28540.445,21.03152,6.6000004,87.22921,10.52354
2023-07-24 16:00:00+00:00,25.599167,27.5575,24.8075,0.0,30.960001,46.700005,91.75082,14.65158
2023-07-25 16:00:00+00:00,26.240835,28.6075,24.1075,0.0,38.23634,31.300001,78.01069,31.05249
2023-07-26 16:00:00+00:00,29.255417,32.1575,27.3575,17337.764,27.729347,0.2,69.08956,20.32837
2023-07-27 16:00:00+00:00,28.31375,33.9075,25.3075,33571.773,13.891522,7.7999997,83.18732,7.9277916
2023-07-28 16:00:00+00:00,27.082502,32.0575,24.4575,38106.83,8.209263,42.2,89.00564,3.848364
2023-07-29 16:00:00+00:00,26.515837,30.8575,24.0575,27418.027,10.440001,16.600002,89.326416,4.6761546
2023-07-30 16:00:00+00:00,26.695002,31.2575,24.0075,28357.234,9.659814,12.0,89.54301,3.6531956
2023-07-31 16:00:00+00:00,26.997086,31.2575,24.157501,26764.598,7.69592,4.7999997,89.746574,3.33312
2023-08-01 16:00:00+00:00,28.082499,32.9075,24.407501,28304.795,14.458382,5.0,83.59749,7.2165895
2023-08-02 16:00:00+00:00,28.463753,33.2075,24.407501,21595.1,18.58451,4.0,76.25067,11.883794
2023-08-03 16:00:00+00:00,30.005419,34.607502,26.5075,42548.4,15.158522,0.0,67.34573,10.946443
2023-08-04 16:00:00+00:00,29.45125,34.107502,25.2075,43200.0,11.165805,0.4,73.10282,6.9459796
2023-08-05 16:00:00+00:00,29.980415,35.4075,25.4575,43200.0,10.587917,0.0,70.75208,7.0326176
2023-08-06 16:00:00+00:00,29.780416,34.607502,25.6075,43200.0,10.739833,0.0,70.3112,6.584675
2023-08-07 16:00:00+00:00,29.738754,34.357502,25.0575,43200.0,8.4963045,0.0,72.466934,5.1613703
2023-08-08 16:00:00+00:00,29.809587,34.9075,26.1075,43200.0,9.387651,1.1,75.38636,5.723273
2023-08-09 16:00:00+00:00,28.15125,34.5075,24.8075,39600.0,11.923557,17.999998,83.65823,4.9415565
2023-08-10 16:00:00+00:00,28.095001,33.9575,24.4575,43162.43,11.570515,1.2,82.6957,4.605019
2023-08-11 16:00:00+00:00,28.199165,34.5075,23.3575,43130.36,12.387348,0.3,80.843575,4.3643556
2023-08-12 16:00:00+00:00,28.951256,33.7075,24.2075,43097.402,7.928178,0.0,78.68583,3.5646484
2023-08-13 16:00:00+00:00,28.82625,34.1575,25.0075,43063.613,10.495713,0.90000004,81.41631,3.1622107
2023-08-14 16:00:00+00:00,28.601252,34.3075,24.7075,43029.035,12.181625,1.0,82.16329,3.3094368
2023-08-15 16:00:00+00:00,28.409584,34.6575,24.157501,42993.71,10.296251,1.2,81.51322,4.236351
2023-08-16 16:00:00+00:00,27.62,34.6575,24.407501,42000.42,15.072783,9.5,84.08929,4.554444
2023-08-17 16:00:00+00:00,27.28875,33.4575,24.1075,42921.016,12.661564,9.900001,85.94806,4.4772973
2023-08-18 16:00:00+00:00,27.497084,33.8075,23.3575,41537.992,12.783802,8.6,84.06688,4.3596206
2023-08-19 16:00:00+00:00,27.605417,33.7075,23.6075,42845.895,11.298495,14.999999,83.64283,4.406755
2023-08-20 16:00:00+00:00,26.440832,32.0075,23.8575,32183.992,13.584932,13.500001,88.66852,5.50715
2023-08-21 16:00:00+00:00,26.755419,32.8075,23.9575,38715.42,14.145756,16.1,87.05418,4.5322785
2023-08-22 16:00:00+00:00,27.255417,33.607502,23.5075,39377.734,13.661038,9.499999,84.7675,3.622596
2023-08-23 16:00:00+00:00,27.25125,32.4075,23.8575,38714.21,12.218805,3.9999998,85.66926,4.403192
2023-08-24 16:00:00+00:00,27.361666,30.5075,24.157501,16851.97,7.9932976,0.1,86.12101,3.4189851
2023-08-25 16:00:00+00:00,26.420004,28.8575,24.8075,22114.408,19.681828,15.9,88.6751,8.443776
2023-08-26 16:00:00+00:00,24.517916,26.5075,23.5075,0.0,31.981293,43.699997,93.15736,24.501755
2023-08-27 16:00:00+00:00,26.215836,29.7075,24.2075,1825.1385,21.758419,4.8999996,86.62829,14.187957
2023-08-28 16:00:00+00:00,25.61167,28.0575,23.7075,0.0,9.227524,15.0,95.91335,4.322559
2023-08-29 16:00:00+00:00,27.749166,33.2575,23.8075,20620.176,11.183201,5.0000005,81.02458,7.3181357
2023-08-30 16:00:00+00:00,27.755419,33.0075,24.5075,29743.229,15.580141,0.5,81.79951,5.3808236
2023-08-31 16:00:00+00:00,27.230413,32.107502,24.8075,29560.672,8.373386,18.7,90.22595,3.1872387
2023-09-01 16:00:00+00:00,27.159584,31.5075,24.7075,24403.709,5.771239,7.899999,91.63694,3.1427498
2023-09-02 16:00:00+00:00,27.942915,32.2075,25.157501,25928.04,5.4119864,2.9999998,87.433655,3.8201659
2023-09-03 16:00:00+00:00,27.54917,30.8575,24.8575,19131.074,7.9932976,2.0000002,89.85962,4.20749
2023-09-04 16:00:00+00:00,27.328337,31.7575,25.3575,25330.484,5.3999996,13.6,91.7458,2.51535
2023-09-05 16:00:00+00:00,27.136671,32.1575,24.657501,35642.62,8.39657,19.300003,89.263336,3.6241944
2023-09-06 16:00:00+00:00,27.174166,33.0075,24.3075,38968.766,14.039999,21.200003,87.62546,4.405878
2023-09-07 16:00:00+00:00,26.7325,32.8075,23.6075,39732.35,9.021574,19.9,87.4909,4.2012544
2023-09-08 16:00:00+00:00,26.32,32.3075,22.7575,39513.06,10.028439,13.6,87.21051,3.79385
2023-09-09 16:00:00+00:00,26.45542,32.0075,23.407501,35463.07,9.449572,22.8,88.42748,3.0679233
2023-09-10 16:00:00+00:00,26.576248,31.9575,23.1075,35463.453,10.041354,7.2000003,87.07885,4.7266135
2023-09-11 16:00:00+00:00,25.988749,29.8075,23.5575,28856.379,11.525623,20.000002,90.64271,3.589626
2023-09-12 16:00:00+00:00,26.442917,31.7075,22.9575,37367.637,9.826088,10.599999,87.406525,3.9561675
2023-09-13 16:00:00+00:00,27.220001,31.9575,23.6075,41087.863,13.358861,1.7,83.36809,4.8284
2023-09-14 16:00:00+00:00,26.738749,31.907501,23.0575,28673.559,9.085988,10.9,87.957054,3.235852
2023-09-15 16:00:00+00:00,26.663752,32.0075,24.1075,30933.783,9.779817,14.200001,89.40317,4.816214
2023-09-16 16:00:00+00:00,26.469995,32.607502,23.5575,32259.49,12.6462,8.799999,88.522606,3.7448208
2023-09-17 16:00:00+00:00,26.765837,32.2075,23.4575,35852.664,10.495713,6.4999995,87.39483,4.428638
2023-09-18 16:00:00+00:00,26.824167,32.2575,23.157501,40213.82,14.186923,4.5999994,87.13895,4.538975
2023-09-19 16:00:00+00:00,27.186663,33.607502,23.907501,39870.324,10.195057,10.299999,86.82627,3.6340315
2023-09-20 16:00:00+00:00,26.95125,32.9575,23.4575,38498.523,11.090103,9.6,86.96598,4.337991
2023-09-21 16:00:00+00:00,25.863749,30.5075,23.2075,26442.275,10.30883,10.2,91.80628,4.142578
2023-09-22 16:00:00+00:00,25.551252,28.7575,23.6075,12854.695,8.373386,50.0,94.19348,4.3044276
2023-09-23 16:00:00+00:00,26.009584,31.657501,22.657501,33399.363,15.937878,13.500001,89.36029,5.0527616
2023-09-24 16:00:00+00:00,26.490831,32.2575,23.2575,36884.938,7.42159,9.800001,87.43517,4.1141834
2023-09-25 16:00:00+00:00,26.43875,31.807499,23.0575,39545.965,7.9036193,14.200001,88.21917,4.2558403
2023-09-26 16:00:00+00:00,25.605415,30.4575,23.3575,21964.393,11.525623,9.299999,91.108215,4.7643743
