year,month,day_of_week,week_of_year,is_weekend,academic_period_encoded,is_exam_period,is_break_period,days_since_semester_start,sin_day,cos_day,sin_week,cos_week,temperature_2m_mean,relative_humidity_2m_mean,pm2_5_mean,pm10_mean,precipitation_sum,wind_speed_10m_mean,temperature_range,heat_humidity_index,is_rainy_day,is_hot_day,is_humid_day,is_high_pollution,temp_humidity_interaction,pollution_weather_stress,pollution_respiratory_risk,temp_fever_risk,cold_weather_stress,respiratory_digestive_interaction,pain_fever_interaction,total_symptom_load,symptom_diversity,respiratory_dominance,fever_respiratory_combo,visit_count_lag_1,visit_count_lag_3,visit_count_lag_7,visit_count_lag_14,respiratory_count_lag_1,respiratory_count_lag_3,respiratory_count_lag_7,respiratory_count_lag_14,fever_count_lag_1,fever_count_lag_3,fever_count_lag_7,fever_count_lag_14,visit_count_rolling_3d,visit_count_rolling_std_3d,visit_count_rolling_7d,visit_count_rolling_std_7d,visit_count_rolling_14d,visit_count_rolling_std_14d,visit_count_rolling_30d,visit_count_rolling_std_30d,respiratory_count_rolling_3d,respiratory_count_rolling_std_3d,actual_visit_count,target,date
2022,10,3,41,False,2,False,False,73,-0.9778483415056567,0.20931464596304888,0.43388373911755823,-0.900968867902419,26.363752,81.69155,5.78,8.46,2.2,9.033707,9.0,21.536957646956,False,False,True,False,2153.6957646956002,0.24358846666666667,5.78,52.727504,0.0,2.0,2.0,10.0,6,0.09090909090909091,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.511884584284246,1.7142857142857142,2.751622897751175,1.0714285714285714,2.017778127403648,1.0333333333333334,1.9384197853839134,1.3333333333333333,1.5275252316519468,7.0,0,2022-10-13
2022,10,0,42,False,2,True,False,77,-0.9611297838723007,0.27609697309746883,0.0,1.0,25.855417,87.15363,8.51,13.2,10.0,4.559009,8.099999,22.5339344671371,True,False,True,False,2253.39344671371,0.3546684333333333,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.577350269189623,1.7142857142857142,2.751622897751175,1.0714285714285714,2.017778127403648,0.8333333333333334,1.57749984061059,0.0,0.0,1.0,0,2022-10-17
2022,10,1,42,False,2,True,False,78,-0.9562348265919058,0.2926003356333479,0.7818314824680298,0.6234898018587336,25.005417,93.01795,11.13,16.45,23.999998,4.470703,6.199999999999999,23.2595262823515,True,False,True,False,2325.9526282351503,0.42972930000000004,22.26,25.005417,0.0,4.0,3.0,13.0,7,0.14285714285714285,3.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.082762530298219,2.7142857142857144,4.461475305855889,1.8571428571428572,3.301681223422228,1.2,2.426861176996697,0.6666666666666666,1.1547005383792512,11.0,0,2022-10-18
2022,10,2,42,False,2,True,False,79,-0.9510565162951536,0.30901699437494723,0.9749279121818236,-0.22252093395631434,24.097086,98.193596,7.39,10.8,65.00001,5.5111995,1.600000999999999,23.66179527461256,True,False,True,False,2366.179527461256,0.24542190985333331,7.39,0.0,0.0,1.0,0.0,4.0,4,0.2,1.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.333333333333333,5.131601439446884,3.2857142857142856,4.309458036856673,2.0714285714285716,3.3389147411025113,1.3333333333333333,2.4681884091350295,1.0,0.9999999999999999,4.0,1,2022-10-19
2022,10,3,42,False,2,True,False,80,-0.9455963874271428,0.3253420847119795,0.43388373911755823,-0.900968867902419,24.7325,91.43518,6.97,10.07,9.3,6.246584,4.149999999999999,22.614205893500003,True,False,True,False,2261.4205893500002,0.25284836666666666,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,0.0,4.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.666666666666667,4.725815626252609,2.5714285714285716,3.9940431835899006,2.142857142857143,3.324897751051159,1.3333333333333333,2.4681884091350295,1.0,0.9999999999999999,2.0,0,2022-10-20
2022,10,5,42,True,2,True,False,82,-0.9338372288229252,0.35769823883312546,-0.9749279121818236,-0.2225209339563146,25.636667,91.04189,9.8,14.1,18.5,4.63919,8.150000000000002,23.340106169806297,True,False,True,False,2334.01061698063,0.4032046666666667,9.8,25.636667,0.0,0.0,0.0,3.0,3,0.25,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.5275252316519479,3.0,3.829708431025352,2.357142857142857,3.272428946331946,1.4,2.485821865063462,0.3333333333333333,0.5773502691896252,3.0,0,2022-10-22
2022,10,0,43,False,1,False,False,84,-0.9209712877166347,0.38963044953078774,0.0,1.0,24.667913,89.5566,7.79,11.25,31.100002,11.052407,6.199999000000002,22.091744173758,True,False,True,False,2209.1744173757997,0.29973323333333335,0.0,0.0,0.0,0.0,0.0,5.0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.0816659994661335,3.4285714285714284,3.735288603626358,2.5714285714285716,3.274946522506089,1.5333333333333334,2.515240899319426,0.3333333333333333,0.5773502691896252,4.0,0,2022-10-24
2022,10,1,43,False,1,False,False,85,-0.9141279881853337,0.4054257283599973,0.7818314824680298,0.6234898018587336,25.415838,77.67643,6.36,10.52,1.3000001,10.653628,6.300000000000001,19.7421156129834,False,False,False,False,1974.21156129834,0.24895160000000002,6.36,0.0,0.0,1.0,0.0,5.0,5,0.16666666666666666,1.0,4.0,3.0,11.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.6666666666666665,2.309401076758504,2.4285714285714284,1.8126539343499306,2.5714285714285716,3.274946522506089,1.6666666666666667,2.5370813170246245,0.3333333333333333,0.5773502691896252,4.0,0,2022-10-25
2022,10,2,43,False,1,False,False,86,-0.9070138128026362,0.42110087079608916,0.9749279121818236,-0.22252093395631434,25.786669,76.27586,11.55,20.42,2.1,12.020535,6.899999999999999,19.6690035451034,False,False,False,False,1966.9003545103399,0.4544155,23.1,25.786669,0.0,0.0,2.0,7.0,5,0.25,3.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,1.1547005383792532,2.7142857142857144,2.2146697055682822,3.0,3.3050078552216666,1.8666666666666667,2.6357402066177937,1.0,0.9999999999999999,6.0,0,2022-10-26
2022,10,3,43,False,1,False,False,87,-0.8996308696522434,0.4366512319560638,0.43388373911755823,-0.900968867902419,24.622086,91.897804,11.91,20.73,39.300003,12.849641,4.75,22.62715633299144,True,False,True,False,2262.715633299144,0.44396509999999995,23.82,24.622086,0.0,4.0,2.0,9.0,5,0.2,3.0,6.0,4.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.666666666666667,1.5275252316519479,3.4285714285714284,2.6992062325273114,3.0,3.3050078552216666,2.066666666666667,2.790789448727087,1.6666666666666667,0.577350269189626,7.0,0,2022-10-27
2022,11,0,45,False,1,False,False,98,-0.801361088174677,0.5981809144059158,0.0,1.0,24.376251,92.243164,6.82,10.09,3.0000002,4.8525543,4.5,22.48542518698164,False,False,True,False,2248.542518698164,0.24513353333333332,20.46,24.376251,0.0,3.0,4.0,21.0,7,0.13636363636363635,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,10.96965511460289,2.7142857142857144,7.1813249871753175,2.5714285714285716,5.3308144234800015,2.433333333333333,4.223769629733311,1.0,1.7320508075688772,19.0,0,2022-11-07
2022,11,1,45,False,1,False,False,99,-0.7909456567567774,0.6118864012687242,0.7818314824680298,0.6234898018587336,25.12208,89.1889,6.8,9.86,2.7,4.4702263,7.5,22.40610680912,False,False,True,False,2240.610680912,0.2711613424,20.4,25.12208,0.0,0.0,1.0,12.0,5,0.23076923076923078,4.0,19.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.539392014169456,4.285714285714286,7.674943772091226,3.0714285714285716,5.784119981124523,2.8,4.475219123897348,2.0,1.7320508075688776,11.0,0,2022-11-08
